Year,State Name,SEA Education Environment,SEA Disability Category,Age 5 (School Age)-11,Age 12-17,Age 18-21,Age 5 (School Age)-21
2021,Texas,Homebound/Hospital,Autism,122,171,41,334
2021,Texas,Inside regular class 40% through 79% of the day,Autism,6171,5743,510,12424
2021,Texas,Inside regular class 80% or more of the day,Autism,23536,17132,1363,42031
2021,Texas,Inside regular class less than 40% of the day,Autism,20219,9179,2536,31934
2021,Texas,Parentally Placed in Private Schools,Autism,90,31,4,125
2021,Texas,"Residential Facility, Early Childhood",Autism,-,-,-,-
2021,Texas,"Residential Facility, School Age",Autism,2,15,20,37
2021,Texas,Separate Class,Autism,-,-,-,-
2021,Texas,"Separate School, Early Childhood",Autism,-,-,-,-
2021,Texas,"Separate School, School Age",Autism,65,174,397,636
2021,Texas,Service Provider Location,Autism,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Autism,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Autism,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend at least 10 hours),Autism,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend less than 10 hours),Autism,-,-,-,-
2021,Texas,"Total, Early Childhood",Autism,-,-,-,-
2021,Texas,"Total, School Age",Autism,50205,32446,4872,87523
2021,Texas,Correctional Facilities,Deaf-blindness,0,0,0,0
2021,Texas,Home,Deaf-blindness,-,-,-,-
2021,Texas,Homebound/Hospital,Deaf-blindness,5,8,2,15
2021,Texas,Inside regular class 40% through 79% of the day,Deaf-blindness,7,19,3,29
2021,Texas,Inside regular class 80% or more of the day,Deaf-blindness,31,46,7,84
2021,Texas,Inside regular class less than 40% of the day,Deaf-blindness,62,41,8,111
2021,Texas,Parentally Placed in Private Schools,Deaf-blindness,2,0,0,2
2021,Texas,"Residential Facility, Early Childhood",Deaf-blindness,-,-,-,-
2021,Texas,"Residential Facility, School Age",Deaf-blindness,0,0,1,1
2021,Texas,Separate Class,Deaf-blindness,-,-,-,-
2021,Texas,"Separate School, Early Childhood",Deaf-blindness,-,-,-,-
2021,Texas,"Separate School, School Age",Deaf-blindness,3,5,8,16
2021,Texas,Service Provider Location,Deaf-blindness,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Deaf-blindness,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Deaf-blindness,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend at least 10 hours),Deaf-blindness,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend less than 10 hours),Deaf-blindness,-,-,-,-
2021,Texas,"Total, Early Childhood",Deaf-blindness,-,-,-,-
2021,Texas,"Total, School Age",Deaf-blindness,110,119,29,258
2021,Texas,Correctional Facilities,Developmental delay,-,-,-,-
2021,Texas,Home,Developmental delay,-,-,-,-
2021,Texas,Homebound/Hospital,Developmental delay,-,-,-,-
2021,Texas,Inside regular class 40% through 79% of the day,Developmental delay,-,-,-,-
2021,Texas,Inside regular class 80% or more of the day,Developmental delay,-,-,-,-
2021,Texas,Inside regular class less than 40% of the day,Developmental delay,-,-,-,-
2021,Texas,Parentally Placed in Private Schools,Developmental delay,-,-,-,-
2021,Texas,"Residential Facility, Early Childhood",Developmental delay,-,-,-,-
2021,Texas,"Residential Facility, School Age",Developmental delay,-,-,-,-
2021,Texas,Separate Class,Developmental delay,-,-,-,-
2021,Texas,"Separate School, Early Childhood",Developmental delay,-,-,-,-
2021,Texas,"Separate School, School Age",Developmental delay,-,-,-,-
2021,Texas,Service Provider Location,Developmental delay,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Developmental delay,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Developmental delay,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend at least 10 hours),Developmental delay,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend less than 10 hours),Developmental delay,-,-,-,-
2021,Texas,"Total, Early Childhood",Developmental delay,-,-,-,-
2021,Texas,"Total, School Age",Developmental delay,-,-,-,-
2021,Texas,Correctional Facilities,Emotional disturbance,0,78,116,194
2021,Texas,Home,Emotional disturbance,-,-,-,-
2021,Texas,Homebound/Hospital,Emotional disturbance,21,153,29,203
2021,Texas,Inside regular class 40% through 79% of the day,Emotional disturbance,1715,3183,225,5123
2021,Texas,Inside regular class 80% or more of the day,Emotional disturbance,9693,17419,1241,28353
2021,Texas,Inside regular class less than 40% of the day,Emotional disturbance,2157,1651,144,3952
2021,Texas,Parentally Placed in Private Schools,Emotional disturbance,3,2,0,5
2021,Texas,"Residential Facility, Early Childhood",Emotional disturbance,-,-,-,-
2021,Texas,"Residential Facility, School Age",Emotional disturbance,4,16,5,25
2021,Texas,Separate Class,Emotional disturbance,-,-,-,-
2021,Texas,"Separate School, Early Childhood",Emotional disturbance,-,-,-,-
2021,Texas,"Separate School, School Age",Emotional disturbance,66,149,26,241
2021,Texas,Service Provider Location,Emotional disturbance,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Emotional disturbance,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Emotional disturbance,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend at least 10 hours),Emotional disturbance,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend less than 10 hours),Emotional disturbance,-,-,-,-
2021,Texas,"Total, Early Childhood",Emotional disturbance,-,-,-,-
2021,Texas,"Total, School Age",Emotional disturbance,13659,22651,1786,38096
2021,Texas,Correctional Facilities,Hearing impairment,0,1,2,3
2021,Texas,Home,Hearing impairment,-,-,-,-
2021,Texas,Homebound/Hospital,Hearing impairment,6,15,5,26
2021,Texas,Inside regular class 40% through 79% of the day,Hearing impairment,469,573,50,1092
2021,Texas,Inside regular class 80% or more of the day,Hearing impairment,1918,1977,176,4071
2021,Texas,Inside regular class less than 40% of the day,Hearing impairment,621,291,55,967
2021,Texas,Parentally Placed in Private Schools,Hearing impairment,6,3,0,9
2021,Texas,"Residential Facility, Early Childhood",Hearing impairment,-,-,-,-
2021,Texas,"Residential Facility, School Age",Hearing impairment,0,0,0,0
2021,Texas,Separate Class,Hearing impairment,-,-,-,-
2021,Texas,"Separate School, Early Childhood",Hearing impairment,-,-,-,-
2021,Texas,"Separate School, School Age",Hearing impairment,146,197,83,426
2021,Texas,Service Provider Location,Hearing impairment,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Hearing impairment,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Hearing impairment,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend at least 10 hours),Hearing impairment,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend less than 10 hours),Hearing impairment,-,-,-,-
2021,Texas,"Total, Early Childhood",Hearing impairment,-,-,-,-
2021,Texas,"Total, School Age",Hearing impairment,3166,3057,371,6594
2021,Texas,Correctional Facilities,Intellectual disability,0,12,22,34
2021,Texas,Home,Intellectual disability,-,-,-,-
2021,Texas,Homebound/Hospital,Intellectual disability,201,248,54,503
2021,Texas,Inside regular class 40% through 79% of the day,Intellectual disability,6016,9911,1002,16929
2021,Texas,Inside regular class 80% or more of the day,Intellectual disability,6646,6204,965,13815
2021,Texas,Inside regular class less than 40% of the day,Intellectual disability,12904,14687,3777,31368
2021,Texas,Parentally Placed in Private Schools,Intellectual disability,16,7,1,24
2021,Texas,"Residential Facility, Early Childhood",Intellectual disability,-,-,-,-
2021,Texas,"Residential Facility, School Age",Intellectual disability,0,8,3,11
2021,Texas,Separate Class,Intellectual disability,-,-,-,-
2021,Texas,"Separate School, Early Childhood",Intellectual disability,-,-,-,-
2021,Texas,"Separate School, School Age",Intellectual disability,19,53,384,456
2021,Texas,Service Provider Location,Intellectual disability,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Intellectual disability,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Intellectual disability,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend at least 10 hours),Intellectual disability,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend less than 10 hours),Intellectual disability,-,-,-,-
2021,Texas,"Total, Early Childhood",Intellectual disability,-,-,-,-
2021,Texas,"Total, School Age",Intellectual disability,25802,31130,6208,63140
2021,Texas,Correctional Facilities,Multiple disabilities,0,0,0,0
2021,Texas,Home,Multiple disabilities,-,-,-,-
2021,Texas,Homebound/Hospital,Multiple disabilities,332,379,78,789
2021,Texas,Inside regular class 40% through 79% of the day,Multiple disabilities,204,351,53,608
2021,Texas,Inside regular class 80% or more of the day,Multiple disabilities,449,496,78,1023
2021,Texas,Inside regular class less than 40% of the day,Multiple disabilities,1342,1680,609,3631
2021,Texas,Parentally Placed in Private Schools,Multiple disabilities,5,2,1,8
2021,Texas,"Residential Facility, Early Childhood",Multiple disabilities,-,-,-,-
2021,Texas,"Residential Facility, School Age",Multiple disabilities,0,0,3,3
2021,Texas,Separate Class,Multiple disabilities,-,-,-,-
2021,Texas,"Separate School, Early Childhood",Multiple disabilities,-,-,-,-
2021,Texas,"Separate School, School Age",Multiple disabilities,22,50,64,136
2021,Texas,Service Provider Location,Multiple disabilities,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Multiple disabilities,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Multiple disabilities,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend at least 10 hours),Multiple disabilities,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend less than 10 hours),Multiple disabilities,-,-,-,-
2021,Texas,"Total, Early Childhood",Multiple disabilities,-,-,-,-
2021,Texas,"Total, School Age",Multiple disabilities,2354,2958,886,6198
2021,Texas,Correctional Facilities,Orthopedic impairment,0,0,0,0
2021,Texas,Home,Orthopedic impairment,-,-,-,-
2021,Texas,Homebound/Hospital,Orthopedic impairment,61,69,9,139
2021,Texas,Inside regular class 40% through 79% of the day,Orthopedic impairment,139,172,13,324
2021,Texas,Inside regular class 80% or more of the day,Orthopedic impairment,865,634,66,1565
2021,Texas,Inside regular class less than 40% of the day,Orthopedic impairment,272,254,89,615
2021,Texas,Parentally Placed in Private Schools,Orthopedic impairment,2,0,0,2
2021,Texas,"Residential Facility, Early Childhood",Orthopedic impairment,-,-,-,-
2021,Texas,"Residential Facility, School Age",Orthopedic impairment,0,0,0,0
2021,Texas,Separate Class,Orthopedic impairment,-,-,-,-
2021,Texas,"Separate School, Early Childhood",Orthopedic impairment,-,-,-,-
2021,Texas,"Separate School, School Age",Orthopedic impairment,3,2,8,13
2021,Texas,Service Provider Location,Orthopedic impairment,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Orthopedic impairment,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Orthopedic impairment,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend at least 10 hours),Orthopedic impairment,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend less than 10 hours),Orthopedic impairment,-,-,-,-
2021,Texas,"Total, Early Childhood",Orthopedic impairment,-,-,-,-
2021,Texas,"Total, School Age",Orthopedic impairment,1342,1131,185,2658
2021,Texas,Correctional Facilities,Other health impairment,0,35,54,89
2021,Texas,Home,Other health impairment,-,-,-,-
2021,Texas,Homebound/Hospital,Other health impairment,540,530,84,1154
2021,Texas,Inside regular class 40% through 79% of the day,Other health impairment,4843,6856,422,12121
2021,Texas,Inside regular class 80% or more of the day,Other health impairment,27342,34761,2510,64613
2021,Texas,Inside regular class less than 40% of the day,Other health impairment,3787,2451,579,6817
2021,Texas,Parentally Placed in Private Schools,Other health impairment,31,21,0,52
2021,Texas,"Residential Facility, Early Childhood",Other health impairment,-,-,-,-
2021,Texas,"Residential Facility, School Age",Other health impairment,0,7,0,7
2021,Texas,Separate Class,Other health impairment,-,-,-,-
2021,Texas,"Separate School, Early Childhood",Other health impairment,-,-,-,-
2021,Texas,"Separate School, School Age",Other health impairment,31,44,59,134
2021,Texas,Service Provider Location,Other health impairment,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Other health impairment,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Other health impairment,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend at least 10 hours),Other health impairment,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend less than 10 hours),Other health impairment,-,-,-,-
2021,Texas,"Total, Early Childhood",Other health impairment,-,-,-,-
2021,Texas,"Total, School Age",Other health impairment,36574,44705,3708,84987
2021,Texas,Correctional Facilities,Specific learning disability,0,33,96,129
2021,Texas,Home,Specific learning disability,-,-,-,-
2021,Texas,Homebound/Hospital,Specific learning disability,29,146,28,203
2021,Texas,Inside regular class 40% through 79% of the day,Specific learning disability,10317,15327,914,26558
2021,Texas,Inside regular class 80% or more of the day,Specific learning disability,68532,98965,8845,176342
2021,Texas,Inside regular class less than 40% of the day,Specific learning disability,379,592,189,1160
2021,Texas,Parentally Placed in Private Schools,Specific learning disability,34,29,0,63
2021,Texas,"Residential Facility, Early Childhood",Specific learning disability,-,-,-,-
2021,Texas,"Residential Facility, School Age",Specific learning disability,0,1,0,1
2021,Texas,Separate Class,Specific learning disability,-,-,-,-
2021,Texas,"Separate School, Early Childhood",Specific learning disability,-,-,-,-
2021,Texas,"Separate School, School Age",Specific learning disability,1,8,11,20
2021,Texas,Service Provider Location,Specific learning disability,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Specific learning disability,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Specific learning disability,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend at least 10 hours),Specific learning disability,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend less than 10 hours),Specific learning disability,-,-,-,-
2021,Texas,"Total, Early Childhood",Specific learning disability,-,-,-,-
2021,Texas,"Total, School Age",Specific learning disability,79292,115101,10083,204476
2021,Texas,Correctional Facilities,Speech or language impairment,0,1,0,1
2021,Texas,Home,Speech or language impairment,-,-,-,-
2021,Texas,Homebound/Hospital,Speech or language impairment,31,6,0,37
2021,Texas,Inside regular class 40% through 79% of the day,Speech or language impairment,1100,271,12,1383
2021,Texas,Inside regular class 80% or more of the day,Speech or language impairment,97008,7644,105,104757
2021,Texas,Inside regular class less than 40% of the day,Speech or language impairment,589,26,1,616
2021,Texas,Parentally Placed in Private Schools,Speech or language impairment,460,21,0,481
2021,Texas,"Residential Facility, Early Childhood",Speech or language impairment,-,-,-,-
2021,Texas,"Residential Facility, School Age",Speech or language impairment,0,0,0,0
2021,Texas,Separate Class,Speech or language impairment,-,-,-,-
2021,Texas,"Separate School, Early Childhood",Speech or language impairment,-,-,-,-
2021,Texas,"Separate School, School Age",Speech or language impairment,1,0,0,1
2021,Texas,Service Provider Location,Speech or language impairment,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Speech or language impairment,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Speech or language impairment,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend at least 10 hours),Speech or language impairment,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend less than 10 hours),Speech or language impairment,-,-,-,-
2021,Texas,"Total, Early Childhood",Speech or language impairment,-,-,-,-
2021,Texas,"Total, School Age",Speech or language impairment,99189,7969,118,107276
2021,Texas,Correctional Facilities,Traumatic brain injury,0,0,1,1
2021,Texas,Home,Traumatic brain injury,-,-,-,-
2021,Texas,Homebound/Hospital,Traumatic brain injury,12,12,8,32
2021,Texas,Inside regular class 40% through 79% of the day,Traumatic brain injury,53,123,15,191
2021,Texas,Inside regular class 80% or more of the day,Traumatic brain injury,178,277,32,487
2021,Texas,Inside regular class less than 40% of the day,Traumatic brain injury,142,134,46,322
2021,Texas,Parentally Placed in Private Schools,Traumatic brain injury,0,0,0,0
2021,Texas,"Residential Facility, Early Childhood",Traumatic brain injury,-,-,-,-
2021,Texas,"Residential Facility, School Age",Traumatic brain injury,0,0,0,0
2021,Texas,Separate Class,Traumatic brain injury,-,-,-,-
2021,Texas,"Separate School, Early Childhood",Traumatic brain injury,-,-,-,-
2021,Texas,"Separate School, School Age",Traumatic brain injury,0,1,5,6
2021,Texas,Service Provider Location,Traumatic brain injury,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Traumatic brain injury,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Traumatic brain injury,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend at least 10 hours),Traumatic brain injury,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend less than 10 hours),Traumatic brain injury,-,-,-,-
2021,Texas,"Total, Early Childhood",Traumatic brain injury,-,-,-,-
2021,Texas,"Total, School Age",Traumatic brain injury,385,547,107,1039
2021,Texas,Correctional Facilities,Visual impairment,0,0,0,0
2021,Texas,Home,Visual impairment,-,-,-,-
2021,Texas,Homebound/Hospital,Visual impairment,43,26,6,75
2021,Texas,Inside regular class 40% through 79% of the day,Visual impairment,151,159,22,332
2021,Texas,Inside regular class 80% or more of the day,Visual impairment,991,1077,81,2149
2021,Texas,Inside regular class less than 40% of the day,Visual impairment,241,166,59,466
2021,Texas,Parentally Placed in Private Schools,Visual impairment,5,1,0,6
2021,Texas,"Residential Facility, Early Childhood",Visual impairment,-,-,-,-
2021,Texas,"Residential Facility, School Age",Visual impairment,0,0,0,0
2021,Texas,Separate Class,Visual impairment,-,-,-,-
2021,Texas,"Separate School, Early Childhood",Visual impairment,-,-,-,-
2021,Texas,"Separate School, School Age",Visual impairment,11,38,43,92
2021,Texas,Service Provider Location,Visual impairment,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Visual impairment,-,-,-,-
2021,Texas,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Visual impairment,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend at least 10 hours),Visual impairment,-,-,-,-
2021,Texas,Services in Regular Early Childhood Program (attend less than 10 hours),Visual impairment,-,-,-,-
2021,Texas,"Total, Early Childhood",Visual impairment,-,-,-,-
2021,Texas,"Total, School Age",Visual impairment,1442,1467,211,3120
2021,"US, Outlying Areas, and Freely Associated States",Correctional Facilities,All Disabilities,57,4582,2704,7343
2021,"US, Outlying Areas, and Freely Associated States",Home,All Disabilities,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Homebound/Hospital,All Disabilities,9199,13655,3342,26196
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class 40% through 79% of the day,All Disabilities,400635,642216,60576,1103427
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class 80% or more of the day,All Disabilities,2375048,2056475,155470,4586993
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class less than 40% of the day,All Disabilities,444829,342236,75573,862638
2021,"US, Outlying Areas, and Freely Associated States",Parentally Placed in Private Schools,All Disabilities,74083,40108,3468,117659
2021,"US, Outlying Areas, and Freely Associated States","Residential Facility, Early Childhood",All Disabilities,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Residential Facility, School Age",All Disabilities,1439,7452,2551,11442
2021,"US, Outlying Areas, and Freely Associated States",Separate Class,All Disabilities,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Separate School, Early Childhood",All Disabilities,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Separate School, School Age",All Disabilities,46850,82164,36727,165741
2021,"US, Outlying Areas, and Freely Associated States",Service Provider Location,All Disabilities,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),All Disabilities,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),All Disabilities,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Regular Early Childhood Program (attend at least 10 hours),All Disabilities,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Regular Early Childhood Program (attend less than 10 hours),All Disabilities,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Total, Early Childhood",All Disabilities,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Total, School Age",All Disabilities,3352140,3188888,340411,6881439
2021,"US, Outlying Areas, and Freely Associated States",Correctional Facilities,Autism,7,42,16,65
2021,"US, Outlying Areas, and Freely Associated States",Home,Autism,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Homebound/Hospital,Autism,977,1427,445,2849
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class 40% through 79% of the day,Autism,62679,69030,10347,142056
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class 80% or more of the day,Autism,174477,150446,12910,337833
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class less than 40% of the day,Autism,175789,85060,22685,283534
2021,"US, Outlying Areas, and Freely Associated States",Parentally Placed in Private Schools,Autism,5304,4088,692,10084
2021,"US, Outlying Areas, and Freely Associated States","Residential Facility, Early Childhood",Autism,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Residential Facility, School Age",Autism,163,1074,876,2113
2021,"US, Outlying Areas, and Freely Associated States",Separate Class,Autism,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Separate School, Early Childhood",Autism,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Separate School, School Age",Autism,15208,21382,13286,49876
2021,"US, Outlying Areas, and Freely Associated States",Service Provider Location,Autism,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Autism,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Autism,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Regular Early Childhood Program (attend at least 10 hours),Autism,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Regular Early Childhood Program (attend less than 10 hours),Autism,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Total, Early Childhood",Autism,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Total, School Age",Autism,434604,332549,61257,828410
2021,"US, Outlying Areas, and Freely Associated States",Correctional Facilities,Deaf-blindness,0,1,0,1
2021,"US, Outlying Areas, and Freely Associated States",Home,Deaf-blindness,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Homebound/Hospital,Deaf-blindness,33,29,10,72
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class 40% through 79% of the day,Deaf-blindness,79,82,21,182
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class 80% or more of the day,Deaf-blindness,223,246,27,496
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class less than 40% of the day,Deaf-blindness,220,244,68,532
2021,"US, Outlying Areas, and Freely Associated States",Parentally Placed in Private Schools,Deaf-blindness,9,2,2,13
2021,"US, Outlying Areas, and Freely Associated States","Residential Facility, Early Childhood",Deaf-blindness,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Residential Facility, School Age",Deaf-blindness,4,25,21,50
2021,"US, Outlying Areas, and Freely Associated States",Separate Class,Deaf-blindness,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Separate School, Early Childhood",Deaf-blindness,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Separate School, School Age",Deaf-blindness,101,138,65,304
2021,"US, Outlying Areas, and Freely Associated States",Service Provider Location,Deaf-blindness,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Deaf-blindness,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Deaf-blindness,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Regular Early Childhood Program (attend at least 10 hours),Deaf-blindness,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Regular Early Childhood Program (attend less than 10 hours),Deaf-blindness,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Total, Early Childhood",Deaf-blindness,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Total, School Age",Deaf-blindness,669,767,214,1650
2021,"US, Outlying Areas, and Freely Associated States",Correctional Facilities,Developmental delay,5,0,0,5
2021,"US, Outlying Areas, and Freely Associated States",Home,Developmental delay,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Homebound/Hospital,Developmental delay,588,1,0,589
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class 40% through 79% of the day,Developmental delay,39044,1,0,39045
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class 80% or more of the day,Developmental delay,186728,10,0,186738
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class less than 40% of the day,Developmental delay,36921,4,0,36925
2021,"US, Outlying Areas, and Freely Associated States",Parentally Placed in Private Schools,Developmental delay,2175,2,0,2177
2021,"US, Outlying Areas, and Freely Associated States","Residential Facility, Early Childhood",Developmental delay,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Residential Facility, School Age",Developmental delay,37,0,0,37
2021,"US, Outlying Areas, and Freely Associated States",Separate Class,Developmental delay,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Separate School, Early Childhood",Developmental delay,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Separate School, School Age",Developmental delay,1839,0,0,1839
2021,"US, Outlying Areas, and Freely Associated States",Service Provider Location,Developmental delay,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Developmental delay,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Developmental delay,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Regular Early Childhood Program (attend at least 10 hours),Developmental delay,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Regular Early Childhood Program (attend less than 10 hours),Developmental delay,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Total, Early Childhood",Developmental delay,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Total, School Age",Developmental delay,267337,18,0,267355
2021,"US, Outlying Areas, and Freely Associated States",Correctional Facilities,Emotional disturbance,8,1731,897,2636
2021,"US, Outlying Areas, and Freely Associated States",Home,Emotional disturbance,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Homebound/Hospital,Emotional disturbance,254,1726,297,2277
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class 40% through 79% of the day,Emotional disturbance,13788,38385,3461,55634
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class 80% or more of the day,Emotional disturbance,50088,118535,10644,179267
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class less than 40% of the day,Emotional disturbance,19281,26009,2479,47769
2021,"US, Outlying Areas, and Freely Associated States",Parentally Placed in Private Schools,Emotional disturbance,615,806,79,1500
2021,"US, Outlying Areas, and Freely Associated States","Residential Facility, Early Childhood",Emotional disturbance,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Residential Facility, School Age",Emotional disturbance,356,2356,306,3018
2021,"US, Outlying Areas, and Freely Associated States",Separate Class,Emotional disturbance,-,-,-,-
